,Original,Mean Imputation (20%),Similar Imputation (20%),Multiple Imputation (20%),Mean Imputation (10%),Similar Imputation (10%),Multiple Imputation (10%),Mean Imputation (5%),Similar Imputation (5%),Multiple Imputation (5%)
(Fold  1),0.3447083707100282,0.9212668530512009,0.5408754680214193,0.296534171865428,0.32926612790009474,0.5716810128356553,0.5802469881028826,0.282093794551567,0.3366732805842688,0.5716566770334561
(Fold  2),0.6343754915047661,1.2352864593403816,0.4648938050634876,0.5740330874133691,0.6899105358926787,0.5394033041788143,0.6199765913657721,0.21460453624349815,0.695763176086772,0.4784950444434757
(Fold  3),0.31879483065472974,0.7288835525477997,0.659976195742619,0.37546703762148703,0.2813761835657854,0.5190939538314414,0.4755136618902945,0.5910356549281067,0.5179204753599818,0.3196501002499013
(Fold  4),0.4330735713355164,0.5283670072234696,0.5428471111715983,0.6166743165586501,0.3834515556179831,0.6496529560656852,0.48447560249338895,0.48853999234596257,0.3230719896347882,0.4240752001621568
(Fold  5),0.3208292651593011,1.0708790027938964,0.730072528921657,0.5562987012987012,0.3995069102020975,0.7026671298619478,0.3866377881313833,0.5484895273211452,0.4787180389397138,0.621807098458794
(Fold  6),0.35563593850052777,0.6620229085982513,0.47937806873977085,0.3306000288456216,0.3789044732035987,0.5509949362998425,0.533109682229056,0.3284245304572483,0.5166658165631086,0.3969107667392762
(Fold  7),0.4824583518457414,0.6315174557164644,0.30452254960452707,0.4895709446373576,0.640187142073712,0.31182706182706177,0.2989820594753994,0.5381798907531192,0.4480480503889868,0.4391016115895341
(Fold  8),0.8023841980804006,0.4569194510273704,0.329670247856533,0.5751638605297141,0.42526626900425135,0.2732939977012002,0.5952477172544492,0.36308886849248045,0.5953958733284923,0.34879606879606884
(Fold  9),0.3851104000550496,0.5430973158485016,0.7608385552578096,0.5503179163670658,0.4193081634085953,0.6025555082250436,0.5275513061233847,0.3927854816523288,0.3088402200639049,0.38042565153127017
(Fold 10),0.33607931267150704,0.554737660000818,0.6149682888960707,0.4151389448207408,0.5319948020118899,0.5004578238778983,0.60948513707647,0.48533763104311256,0.7942108224182061,0.4073876615927039
Average,0.44134497305175674,0.7332977666148153,0.5428042819275494,0.47797990099581356,0.4479172162880687,0.5221627684704592,0.511122653414248,0.4232579907788569,0.5015307743368222,0.43883058805966374
